,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,x,y,z,v_x,v_y,v_z,v_r,r
10005,1635721458409799680,Gaia DR2 1617725068699297920,1617725068699297920,914865984,2015.5,220.79976707052398,0.029225838015718243,60.308210886883785,0.024536467059532188,1.0377389586714008,0.03089645325497135,33.58764,3.1728916313885085,0.060010009163405015,-3.3251677044136247,0.048361774781407546,-0.01868813,-0.41946757,-0.24234758,0.128886,-0.030913146000000002,-0.010110584,-0.27820414,0.030939188,-0.31424835,-0.23314919,232,232,229,3,15.984159,759.7280000000001,0.07739955910990534,2.6468229332918374,31,True,96.56858000000001,1.705021338980424,0.007803391165492606,-0.03523818,27,16,0.044036914,0,43,False,356,212475.59296553055,54.21355220067245,3919.2340000000004,12.370092999999999,42,142510.6432733362,198.4368104759221,718.1664,12.46677,41,107904.98118141148,88.98519304319727,1212.6173,12.179317,1.1785618,0,0.28745365,0.09667683,0.19077682,-26.76683745169241,13.182545376366049,19,6500.0,3.5,-1.5,NOT_AVAILABLE,100.90266914731123,51.77339861277605,172.61535811996018,67.78378033413111,100001,8539.0,8312.0,8766.333,0.203,0.0729,0.3742,0.0973,0.0353,0.1857,0,,,,,,,-8410.27283675,585.506783557,784.364837266,34.9499433992,218.816067363,-12.9550160492,221.58964298830503,8430.62912137675
10643,1635721458409799680,Gaia DR2 1619829705754081920,1619829705754081920,728113947,2015.5,228.68295035186557,0.023766880057558743,63.42473442476755,0.02099899074979621,1.2286787914508477,0.024533498364782268,50.08168,-15.938462013831993,0.039265342359174484,-30.05678241620684,0.04501682260885703,-0.15030374,-0.44861130000000005,-0.14467523,0.10904798,0.15402023,0.06536342,-0.06984373,0.0052909969999999995,-0.10747126,-0.044209227000000004,229,229,226,3,14.33375,678.6635,0.0,0.0,31,True,340.1418,1.7489622794193225,0.005630366698270917,-0.00081809633,26,17,0.034327134,0,48,True,372,328483.3378659757,85.92710296441817,3822.8140000000003,11.897082000000001,42,227217.43803347077,228.24859892593273,995.4823,11.960284,43,157892.53927788438,158.5573683785775,995.807,11.766016,1.1723881999999999,0,0.19426823,0.063201904,0.13106632,-28.40225952758247,2.0298922407091853,15,6500.0,3.5,-1.5,NOT_AVAILABLE,100.38085649700086,46.94032364439486,170.86977339071527,72.59301548506006,100001,8869.333,8637.0,9106.0,0.049,0.0,0.154,0.0227,0.0,0.1036,0,,,,,,,-8398.15085736,546.589682381,621.980679427,78.7654291267,134.348171947,69.4956456231,155.7351088576178,8415.919326124871
11872,1635721458409799680,Gaia DR2 1623126247772143360,1623126247772143360,489870247,2015.5,242.95910104648988,0.022535882789314742,58.271057070284265,0.022457661173959368,1.4049645591769238,0.02385119604171908,58.905415000000005,-5.795314094957663,0.0480797658549184,-15.92649702689367,0.04999885196366389,-0.22376393,-0.26955932,0.011885483999999998,-0.15261748,0.23551185,-0.21386679999999997,-0.026318876,0.055836473,-0.24668574,-0.16613396,196,196,194,2,11.334786,504.83713,0.0,0.0,31,True,364.9437,1.686961378295441,0.006065410073719565,-0.11874014,22,14,0.04069388,0,25,False,212,401106.25911687897,115.15056376626585,3483.32,11.680216999999999,23,253066.21109651445,422.7582896138257,598.6073,11.843303,24,221600.3009115515,320.52074306255395,691.37585,11.397994,1.1833935,0,0.44530870000000006,0.16308594,0.28222275,16.498710049143845,5.878304502497218,9,6500.0,3.5,0.0,NOT_AVAILABLE,89.15322791029993,43.47715159452646,200.9276658030933,75.16865584646288,100001,7569.0,7428.7075,7881.75,0.696,0.2349,0.9295,0.345,0.0826,0.4653,200111,1.6497986,1.5214674,1.7127006,8.04842,7.8106933000000005,8.286147,-8290.73035503,516.431915063,516.711872452,54.9620595721,218.382412798,45.0170875469,225.19259803957817,8306.799127386696
13014,1635721458409799680,Gaia DR2 1625783801736544128,1625783801736544128,1180116643,2015.5,249.24889640057503,0.024773561687909458,63.01368938374612,0.03101650920964344,1.0312292122453506,0.024685571177540742,41.774574,3.5723288616006412,0.05031441977276474,-1.0014501119968109,0.06174746007696583,-0.18861112,-0.06263399,-0.329402,0.25994235,0.056735698,0.2441295,-0.62085223,-0.23927838,0.055580273,-0.20119302,184,184,184,0,9.43988,422.42217999999997,0.0,2.1096571430951074e-15,31,True,368.17047,1.712313346639974,0.007585534852250391,-0.029377728999999998,21,16,0.051899064,0,51,False,431,299073.5491593612,92.69937621231928,3226.2737,11.99892,48,193746.14450103376,250.6812596640425,772.8785,12.133306,47,160294.38708482328,131.04889811011222,1223.1647,11.749624,1.1837908000000001,0,0.3836813,0.13438511,0.24929619,-7.806185989940219,2.172032133947738,20,6500.0,3.5,0.0,NOT_AVAILABLE,93.81635625515558,39.041783415240324,192.2334842048534,80.53104796397841,100001,7918.0,7625.3335,8233.75,0.85,0.7479,1.0038,0.43,0.376,0.4976,200111,1.7973362000000002,1.6621298999999998,1.9379503,11.439718,10.969288,11.910149,-8348.09884623,751.495029714,637.97268209,20.1318460555,235.794231103,-8.79974620101,236.6520877729247,8381.855351065748
13079,1635721458409799680,Gaia DR2 1625956493781309568,1625956493781309568,1105314285,2015.5,239.08825410521644,0.02077083352197812,58.637852976418905,0.021285392866655727,1.0145610872592556,0.021089290982423452,48.10788,-0.7527395986153932,0.04088016926185445,1.6426396800660208,0.0433916845226578,-0.20565982,-0.09301380000000001,-0.38645327,0.16166642,0.1674141,0.11622910000000002,-0.31007490000000004,-0.20313716,-0.14520511,-0.09699277,230,230,229,1,14.419941,687.4138,0.04051203386101835,0.7887064585295112,31,True,195.9697,1.6937128708726936,0.006034883638937659,-0.014808321000000001,26,17,0.036906004,0,37,False,326,245627.1068358227,172.88715159154782,1420.7366,12.212675,34,163040.60101137642,517.5268857558801,315.03792999999996,12.320649000000001,33,127657.09824354606,252.83323175952583,504.90634000000006,11.996807,1.183492,0,0.32384205,0.10797405,0.21586799999999998,-0.17992783981795668,3.4100439839307266,17,6500.0,3.5,0.0,NOT_AVAILABLE,90.68848712541644,45.21769521893847,194.67486388102643,73.95588329911243,100001,8338.5,8073.5,8762.667,0.4945,0.3103,0.71,0.2418,0.1275,0.3514,0,,,,,,,-8306.02344611,694.254035246,726.625824688,2.6601259992,231.964702424,7.19650452891,231.97995482538767,8334.987351684253
13413,1635721458409799680,Gaia DR2 1626735566488950784,1626735566488950784,1048728925,2015.5,238.84576518062505,0.027394616506178672,60.44188356404666,0.024864838765390845,1.2190694952649381,0.03127481846412412,38.979267,-3.5794828508885552,0.044774643181575265,3.8221001048177006,0.048611903223692084,-0.13941868,-0.5227794,0.17907557,0.3310677,0.41625845,-0.035159685,-0.4191672000000001,-0.30062765,-0.47860578,0.22879054,222,222,221,1,7.5962143,414.44666,0.0,0.0,31,True,373.90117999999995,1.6742588256820552,0.007482838534685155,0.029425792000000003,25,16,0.039501574,0,50,False,423,300171.1273011642,71.45501903197169,4200.8403,11.994944,48,185059.52516539613,173.9561616484851,1063.8285,12.183109,47,171295.42886819056,102.50377910368395,1671.1133,11.677555,1.1871726999999999,0,0.5055542000000001,0.18816566,0.31738853,17.541757316187926,2.4709935303408166,18,6500.0,3.5,0.0,NOT_AVAILABLE,93.06790840487541,44.563244540211656,189.19591018903,75.01706190247731,100001,7524.607,7248.0,7844.0,,,,,,,200111,1.6622815,1.5296675,1.7915784,7.9806657,7.657075,8.304256,-8329.36289408,583.604302907,602.699317514,-8.7287930751,239.491298181,23.8810327553,239.65031552894425,8349.783242910209
13822,1635721458409799680,Gaia DR2 1627841056711671424,1627841056711671424,883499266,2015.5,237.33638307030319,0.025268931274149347,61.66664294353347,0.02400353338345068,0.9728267478624693,0.026432228511527028,36.80457,-2.2081302646409204,0.044678736106443816,0.118629423332419,0.05090054628771755,-0.083347484,-0.30043268,-0.25919577,0.11064281,0.20120727,0.00481893,-0.30951965,-0.11071378,-0.27507952,-0.088183254,205,205,201,4,15.773676000000002,701.98016,0.0,0.4571570574647081,31,True,237.76321000000002,1.6964629670666629,0.007386352101157897,0.042609837000000005,23,17,0.03889679,0,48,True,416,188467.78421105692,53.90930242322661,3496.0159999999996,12.500273,47,121458.915651221,131.9489888299712,920.4989999999999,12.640315,46,102011.83024308967,54.709658894667385,1864.6036,12.240294,1.1857239,0,0.40002155,0.14004229999999998,0.25997925,4.526034479371901,12.60580320053402,13,6000.0,3.5,0.0,NOT_AVAILABLE,95.06734838299116,44.647727571225786,183.67482055979667,75.12729267845216,100001,7861.0,7703.0,8156.6665,0.639,0.2047,0.905,0.3117,0.0393,0.4538,200111,1.5303133999999998,1.4213811,1.5937351999999998,8.056875,7.6900477,8.423702,-8362.20068295,728.453745338,749.582512399,5.75002705188,228.538474666,16.9593962503,228.61079855013213,8393.869496310068
14551,1635721458409799680,Gaia DR2 1629539424218126592,1629539424218126592,888032481,2015.5,240.8246583253173,0.019187423040764352,63.391370064528964,0.02083290814156892,1.3491994926693682,0.021583780068291914,62.50988,3.980628101089114,0.036537036321594524,-4.170413166626808,0.04153763300288564,-0.18328038,-0.1537415,-0.29026875,0.13208823,0.21680145,0.041477926,-0.32504678,-0.14629963,-0.3944966,-0.12275392,257,257,254,3,13.213051,674.26917,0.0,1.7868575624275175e-15,31,True,341.49634,1.6802259109000224,0.006180536618692661,0.06622546,29,18,0.034891773,0,60,False,477,324659.8186896969,86.74038263426466,3742.8914,11.909794999999999,58,203033.9778290916,201.27880099262515,1008.7202,12.082466,57,182845.9335698696,102.6794969897495,1780.7444,11.606707,1.1885669,0,0.4757595,0.17267132,0.30308820000000003,-17.369117420389756,5.2552724927266,30,6500.0,3.5,0.0,NOT_AVAILABLE,96.14613303588669,42.4229382250845,180.82732609736667,77.3870582414177,100001,7575.6665,7339.0,7737.6665,,,,,,,200111,1.5432017,1.4792595,1.6443361,7.066811,6.862551,7.271071000000001,-8356.90762231,543.982819419,527.187323405,31.2220985077,225.589159605,-8.96336411532,227.73951867510402,8374.593859739867
15556,1635721458409799680,Gaia DR2 1631828637491706624,1631828637491706624,1149246670,2015.5,252.1213014995573,0.019238934856198656,63.843349060951795,0.02225372812378593,1.2163927562399437,0.02135529659134641,56.95976999999999,0.6031690591849419,0.03686913033454749,4.668899694601377,0.048573104205148064,-0.17945659,-0.09437355,-0.07447485,0.099790365,0.34319007,0.030281356000000002,-0.24222507,-0.12034860000000001,0.12087681,-0.06022613,227,227,227,0,8.660776,457.98615,0.0,0.0,31,True,290.62894,1.6878821134240771,0.006078596948196437,0.08987147,26,16,0.039174013,0,66,False,560,209631.2711518604,51.99222177968967,4031.9736,12.384725999999999,58,131441.49878600892,127.82864215674152,1028.2633,12.554557,56,117911.38134545373,50.43059756007847,2338.092,12.083031,1.1894832,0,0.47152615,0.16983128,0.30169487,-3.385894723845281,1.8190578026049216,23,6500.0,3.5,0.0,NOT_AVAILABLE,94.37215600987732,37.57604393071517,191.63961879838126,82.05766152235144,100001,7530.0,7317.6665,7654.0,,,,,,,200111,1.3904085,1.3457223,1.4722688999999998,5.599632,5.4212837,5.77798,-8347.99597174,649.656496288,528.48954865,-5.94476405891,232.545636932,-0.329303324495,232.6216100787792,8373.236549113495
17308,1635721458409799680,Gaia DR2 1635282860646272128,1635282860646272128,95944723,2015.5,252.41926177416318,0.029360064768049095,65.58867859882758,0.032051964828837945,2.2636922055138142,0.03012607647862902,75.140625,5.843276282159031,0.061748930966318435,-18.30984604364608,0.0821724919767392,-0.060130734000000005,-0.33115104,-0.1947178,-0.12707695,0.10181589,-0.042128842,-0.34566417,0.04967869,0.10305717,-0.18786603,169,169,165,4,12.51822,503.21695,0.0702103952278505,1.9328315069687956,31,True,120.78976000000002,1.7396316361364124,0.008816683015535292,-0.09490335,19,14,0.05949299,0,71,False,564,508691.7250360258,451.22170746420545,1127.3654,11.422229,62,342984.734176065,622.939205868731,550.591,11.513200999999999,59,261129.50661004585,184.3011074919061,1416.8635,11.21978,1.1875841999999999,0,0.2934208,0.09097195,0.20244884,-14.331406950183935,4.018907906104913,17,6000.0,3.5,0.0,NOT_AVAILABLE,96.44113479375523,36.98248091268476,179.65752912245873,82.8288054758587,100001,8786.25,8375.0,9061.75,0.07200000000000001,0.0179,0.18899999999999997,0.036000000000000004,0.0079,0.098,0,,,,,,,-8338.67877112,350.655546157,292.875451448,52.2592499334,226.029800463,-2.37687521562,231.99245656004655,8346.048343979379
17548,1635721458409799680,Gaia DR2 1635770631492084096,1635770631492084096,1659831902,2015.5,255.33871651775232,0.02397168511222615,66.8264013064523,0.028761080141952913,0.8518378414535185,0.02586686198403004,32.931625,-3.3038623807807275,0.05055254930428031,-4.085006706340484,0.05213105864038925,0.038179494,-0.08955315,-0.42685762,-0.08359913,0.5106527,-0.12355621,-0.45746258,-0.066268116,-0.22667357,0.19102001,177,177,177,0,8.042544,367.33722,0.0,0.0,31,True,323.3774,1.711464208357153,0.008212546673044715,-0.0048433766,20,15,0.04368814,0,73,False,595,235927.1865383834,63.005482355036705,3744.55,12.256421000000001,62,149180.4034955233,113.1047830630192,1318.9575,12.417109,61,130600.08507417748,62.22939986749325,2098.6877,11.972061,1.1858764,0,0.44504738,0.16068745,0.28435993,-33.06807606353331,6.682805397075382,24,6500.0,3.5,-1.5,NOT_AVAILABLE,97.54093647006313,35.52251041000673,170.65367245388148,84.20663469172547,100001,7625.25,6862.27,7989.6665,1.0225,0.669,1.1921,0.508,0.3689,0.585,200111,2.0596561,1.8760550999999999,2.5431225,12.92113,12.258507,13.583754,-8423.12460765,947.184390344,709.486930686,33.8208000321,194.39783503,6.98964492974,197.3179281743655,8476.212976638888
17750,1635721458409799680,Gaia DR2 1636146045993530496,1636146045993530496,430641339,2015.5,250.99564615305732,0.02004876117802631,66.20195321025048,0.020882014566443445,1.057127771537944,0.019695350942318043,53.673973,-2.386387147855749,0.039218418473720484,8.121980842911162,0.04506467101799065,-0.10109489,-0.052536875,-0.45244846,0.091374226,0.11995351,0.04734109,-0.3398015,-0.26718503,0.10070867,-0.22717282,230,230,230,0,11.599597,570.42444,0.0,0.0,31,True,249.54836,1.6690682970635564,0.005546781274490987,0.16110334,26,17,0.039938256,0,69,False,598,190593.01066120376,46.533565939936544,4095.8179,12.488097999999999,66,118957.28420598328,99.11275741165292,1200.2217,12.66291,63,109179.83920545793,56.1350636313239,1944.9491,12.166564,1.1969857,0,0.49634647,0.17481232,0.32153416,-3.450275249938842,3.0515211167775513,29,6500.0,3.5,0.0,NOT_AVAILABLE,97.39109064864155,37.35810352433042,173.95396561596561,82.40700390536814,100001,7627.0,7226.5,8590.5,0.6102,0.18600000000000003,0.9941,0.324,0.1793,0.528,200111,1.4911216,1.1753945,1.6609806,6.778535400000001,6.5420995,7.0149713,-8394.81448017,745.655733778,601.315838962,-26.2717163695,225.295090163,4.41126636671,226.82169369891227,8427.865247483764
17937,1635721458409799680,Gaia DR2 1636452259981601024,1636452259981601024,490157095,2015.5,250.65716664866898,0.027712098031154167,67.2760981267631,0.033720202361513164,2.811843201078612,0.029364117689793013,95.7578,-4.323067212867288,0.05655159634297272,-2.2541119436500394,0.07998703318466271,-0.028964855,-0.11947726,-0.2269821,-0.1015966,0.13354518,-0.08652494,-0.30196124,-0.11248054,-0.030483338999999998,-0.15847304,197,197,191,6,16.70751,728.5018299999999,0.1193360286832689,5.9195274648785565,31,True,49.257988,1.7011572325121165,0.008900447349119541,0.11652045,23,17,0.057875227,0,37,False,285,2219289.928032617,1098.918483721187,2019.5219,9.82283,29,1427212.499352136,1275.0971721339265,1119.297,9.965167,29,1148866.2314469332,1064.3587179720016,1079.3976,9.611246000000001,1.1607671,0,0.35392094,0.14233685,0.21158409,13.445887786951284,1.1574389942158203,7,6500.0,3.5,0.0,NOT_AVAILABLE,98.72370945755007,37.142576845852375,165.75152109511146,82.41435675851861,100001,7687.3667,7396.075,8070.0,0.762,0.6552,0.8389,0.38799999999999996,0.3084,0.4543,200111,1.8867613,1.712084,2.0383066999999997,11.200541000000001,11.011588,11.389495,-8342.25459933,280.212200043,241.873864335,11.4534752204,238.163437155,21.849304276,238.43868161922478,8346.95936716606
19300,1635721458409799680,Gaia DR2 1638765872964313984,1638765872964313984,1459333860,2015.5,263.80699104486825,0.08247844158636781,69.7098889268163,0.08116549638313901,0.7216106985224586,0.08505731298328124,8.483817,-7.5819061405226496,0.15960612746271294,-2.0733473178203377,0.17643345255467535,-0.032079585,-0.07120510000000001,-0.06764613,0.1304725,0.32113174,0.037640285,-0.096245416,-0.19322075,-0.024546908,0.008827149,221,221,218,3,58.840633,5192.253,0.4524619288911292,89.90206877923538,31,True,4.251283,1.7091423299874595,0.02707053574974956,0.084639356,25,16,0.09560951,0,26,False,224,384243.63040598173,100.09580033334034,3838.7588,11.726849000000001,25,243463.80346837136,389.32862053141264,625.34265,11.885303,25,211014.24435914727,183.89021171527932,1147.5012,11.451139999999999,1.1827861000000002,0,0.43416214,0.15845394,0.2757082,-3.114396222471828,0.7920187223822546,8,6500.0,3.5,0.0,NOT_AVAILABLE,100.22069880042852,31.899777619370838,123.3729034284268,86.1005285996951,100001,7681.0,7361.4624,7873.5,,,,,,,200111,3.0635583,2.9155872000000005,3.3352892,29.431887,25.16045,33.703323,-8506.33104049,1157.82817254,759.975993083,23.1833329382,204.221381165,49.0229209939,205.53306169786018,8584.767547669499
20143,1635721458409799680,Gaia DR2 1640718811773946880,1640718811773946880,719112028,2015.5,230.98962968908353,0.01959401930109893,62.76207885486082,0.022391437764650718,0.7868744300914761,0.01995881865093786,39.4249,-12.886822195464092,0.040514083284193016,0.7014252178191583,0.045451641538578065,-0.30058455,-0.20440532,-0.26326245,0.23352802,0.028338332,0.25237492,-0.506786,-0.11790137,-0.10926847,-0.43224248,238,238,235,3,9.867163,512.03265,0.0,0.0,31,True,359.05852999999996,1.7052127234775043,0.0054734725962081576,0.08860766,27,18,0.04400402,0,47,False,403,322165.97901560646,332.4594355589988,969.03845,11.918166000000001,45,206549.82246484238,716.8549725972324,288.13336,12.063827,46,172881.3411349532,301.45642275381,573.487,11.66755,1.1777506000000002,0,0.39627647,0.1456604,0.25061607,-68.49055429357725,1.4646755147022656,18,6500.0,3.5,0.0,NOT_AVAILABLE,98.67478861622007,46.538411272880545,174.57138717655255,73.17833924378664,100001,7634.09,7439.5,7907.0,0.522,0.0359,1.0415,0.22899999999999998,0.018000000000000002,0.5231,200111,2.600227,2.4238310000000003,2.7380307,20.689325,19.711761,21.66689,-8428.80387574,864.176210176,949.8539882,-24.8115016279,135.43550027,-1.43203191155,137.6894525603479,8472.98856944689
21586,1635721458409799680,Gaia DR2 1644308236201770880,1644308236201770880,68250231,2015.5,229.7633013903767,0.02152388521149224,65.45286940969821,0.021680007494547963,1.2311588251635557,0.021643679543679385,56.883064000000005,2.437581031254913,0.03733997619212544,-18.963650714052235,0.040746060970824206,-0.012929213,-0.2567865,-0.33403596,0.05117472,0.16399048,-0.021430553999999997,-0.51892847,-0.058907926,-0.31234747,-0.061019074000000006,230,230,223,7,10.786204,528.4835,0.0,0.0,31,True,410.76157,1.7217513877324429,0.006071732892464205,0.06103708,26,18,0.034715667,0,30,False,254,548836.4990240049,227.59464949833549,2411.4648,11.339758,29,363571.46002659923,664.7028867433789,546.9684,11.449914,27,281524.4302194767,341.3662440963252,824.6991,11.13813,1.1753881000000002,0,0.3117838,0.11015606,0.20162773,-4.276392661265156,0.8343019926086847,11,6500.0,3.5,0.0,NOT_AVAILABLE,102.17117590633744,45.26999070734746,165.20942514378814,73.88598934189122,100001,8228.0,8078.0,8462.667,,,,,,,0,,,,,,,-8418.59708305,558.779852966,604.432159451,78.03580545,214.230979137,32.4147558622,228.00109507267976,8437.121059393086
22294,1635721458409799680,Gaia DR2 1646187301573950592,1646187301573950592,858264684,2015.5,237.37104335722648,0.025182568297214387,67.64607317402456,0.022660693607027372,1.1069822920331551,0.024920990450522432,44.419674,-3.660821735558608,0.04578254925480508,-10.02708952386044,0.044965467093893416,-0.13406311,-0.3688694,-0.0027437990000000003,0.30620757,0.22851174,0.16960709,-0.42227128,-0.20442756,-0.30720833,-0.024653891,213,213,210,3,12.143848,561.00726,0.0,0.0,31,True,362.4343,1.683722821579133,0.006993045622800971,-0.07213488,24,16,0.036545746000000004,0,26,False,223,435284.2165790665,165.44254500038969,2631.0295,11.591434,23,280445.4428848508,546.5175560327979,513.1499,11.731767999999999,23,232253.7408439026,218.15914782149346,1064.6069,11.347013,1.1778493,0,0.38475418,0.14033413,0.24442005,-50.084717963921975,6.21857528928129,10,6500.0,3.5,0.0,NOT_AVAILABLE,102.06481982451382,41.53636101007138,160.15500187117166,77.40735864761871,100001,7837.0,7561.5,8337.5,,,,,,,200111,2.054162,1.8149418000000002,2.2065740000000003,14.340473000000001,13.787791,14.893154999999998,-8439.34389981,661.257533102,626.468974107,50.5476152984,177.392311877,1.44918679982,184.45350017165234,8465.210392207062
